datetime,value,validation_block,predict
2018-02-16 23:20:00,10.88,0,10.88
2018-02-16 23:21:00,10.88,0,10.88
2018-02-16 23:22:00,10.88,0,10.88
2018-02-16 23:23:00,10.88,0,10.88
2018-02-16 23:24:00,10.88,0,10.88
2018-02-16 23:25:00,10.88,0,10.88
2018-02-16 23:26:00,10.88,0,10.88
2018-02-16 23:27:00,10.88,0,10.88
2018-02-16 23:28:00,10.88,0,10.88
2018-02-16 23:29:00,10.88,0,10.88
2018-02-16 23:30:00,10.88,1,10.88
2018-02-16 23:31:00,10.88,1,10.88
2018-02-16 23:32:00,10.88,1,10.88
2018-02-16 23:33:00,10.88,1,10.88
2018-02-16 23:34:00,10.88,1,10.88
2018-02-16 23:35:00,10.88,1,10.88
2018-02-16 23:36:00,10.88,1,10.88
2018-02-16 23:37:00,10.88,1,10.88
2018-02-16 23:38:00,10.88,1,10.88
2018-02-16 23:39:00,10.88,1,10.88
